dataset,Coleta,Dia,Vaso,Classe,Tempo_evento,linha_global_evento,pressao_evento,delta_pressao,limiar_delta_pressao,linha_corte_inicio,linha_corte_fim,Tempo_corte_inicio,Tempo_corte_fim,janela_linhas
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,129.36,17370,72.1,0.4200000000000017,0.1,17340,17400,122.21,136.47,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,129.59,17371,71.7,0.3999999999999915,0.1,17341,17401,122.45,136.7,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,129.83,17372,71.29,0.4099999999999966,0.1,17342,17402,122.68,136.94,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,130.06,17373,70.89,0.4000000000000057,0.1,17343,17403,122.92,137.18,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,130.3,17374,70.47,0.4200000000000017,0.1,17344,17404,123.16,137.41,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,130.53,17375,70.07,0.4000000000000057,0.1,17345,17405,123.4,137.65,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,130.76,17376,69.67,0.3999999999999915,0.1,17346,17406,123.63,137.89,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,130.99,17377,69.28,0.39000000000000057,0.1,17347,17407,123.86,138.13,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,131.23,17378,68.87,0.4099999999999966,0.1,17348,17408,124.08,138.37,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,131.46,17379,68.47,0.4000000000000057,0.1,17349,17409,124.33,138.61,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,131.72,17380,68.04,0.4299999999999926,0.1,17350,17410,124.56,138.84,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,131.96,17381,67.67,0.37000000000000455,0.1,17351,17411,124.89,139.17,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,132.19,17382,71.41,3.739999999999995,0.1,17352,17412,125.13,139.41,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,132.43,17383,77.51,6.1000000000000085,0.1,17353,17413,125.36,139.65,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,132.66,17384,82.65,5.140000000000001,0.1,17354,17414,125.59,139.88,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,132.9,17385,86.7,4.049999999999997,0.1,17355,17415,125.82,140.12,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,133.13,17386,89.8,3.0999999999999943,0.1,17356,17416,126.08,140.36,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,133.37,17387,91.95,2.1500000000000057,0.1,17357,17417,126.32,140.59,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,133.62,17388,93.12,1.1700000000000017,0.1,17358,17418,126.56,140.82,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,133.86,17389,93.48,0.35999999999999943,0.1,17359,17419,126.8,141.09,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,120.09,19065,92.99,0.5500000000000114,0.1,19035,19095,113.07,127.25,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,120.34,19066,91.59,1.3999999999999915,0.1,19036,19096,113.31,127.48,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,120.58,19067,90.54,1.0499999999999972,0.1,19037,19097,113.54,127.71,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,120.81,19068,89.68,0.8599999999999994,0.1,19038,19098,113.78,127.96,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,121.04,19069,88.89,0.7900000000000063,0.1,19039,19099,114.01,128.19,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,121.28,19070,88.17,0.7199999999999989,0.1,19040,19100,114.24,128.42,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,121.51,19071,87.48,0.6899999999999977,0.1,19041,19101,114.49,128.67,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,121.74,19072,86.82,0.6600000000000108,0.1,19042,19102,114.72,128.9,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,121.97,19073,86.18,0.6399999999999864,0.1,19043,19103,114.97,129.13,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,122.21,19074,85.56,0.6200000000000045,0.1,19044,19104,115.19,129.36,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,122.45,19075,84.95,0.6099999999999994,0.1,19045,19105,115.42,129.59,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,122.68,19076,84.38,0.5700000000000074,0.1,19046,19106,115.65,129.82,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,122.92,19077,83.82,0.5600000000000023,0.1,19047,19107,115.89,130.05,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,123.15,19078,83.26,0.5599999999999881,0.1,19048,19108,116.12,130.29,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,123.38,19079,82.71,0.5500000000000114,0.1,19049,19109,116.35,130.53,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,123.61,19080,82.17,0.539999999999992,0.1,19050,19110,116.59,130.76,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,123.95,19081,81.42,0.75,0.1,19051,19111,116.81,131.0,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,124.19,19082,80.91,0.5100000000000051,0.1,19052,19112,117.05,131.23,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,124.43,19083,80.38,0.5300000000000011,0.1,19053,19113,117.28,131.49,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,124.66,19084,79.89,0.4899999999999949,0.1,19054,19114,117.52,131.73,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,124.9,19085,79.4,0.4899999999999949,0.1,19055,19115,117.75,131.96,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,125.13,19086,78.9,0.5,0.1,19056,19116,117.98,132.2,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,125.37,19087,78.39,0.5100000000000051,0.1,19057,19117,118.21,132.43,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,125.6,19088,77.92,0.46999999999999886,0.1,19058,19118,118.44,132.65,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,125.83,19089,77.45,0.46999999999999886,0.1,19059,19119,118.69,132.88,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,126.06,19090,77.0,0.45000000000000284,0.1,19060,19120,118.93,133.14,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,126.31,19091,76.53,0.46999999999999886,0.1,19061,19121,119.17,133.37,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,126.55,19092,76.09,0.4399999999999977,0.1,19062,19122,119.4,133.61,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,126.78,19093,75.64,0.45000000000000284,0.1,19063,19123,119.63,133.84,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,127.02,19094,75.17,0.46999999999999886,0.1,19064,19124,119.86,134.08,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,127.25,19095,74.73,0.4399999999999977,0.1,19065,19125,120.09,134.31,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,127.48,19096,74.32,0.4100000000000108,0.1,19066,19126,120.34,134.54,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,127.71,19097,73.89,0.4299999999999926,0.1,19067,19127,120.58,134.77,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,127.96,19098,73.41,0.480000000000004,0.1,19068,19128,120.81,135.01,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,128.19,19099,72.99,0.4200000000000017,0.1,19069,19129,121.04,135.24,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,128.42,19100,72.57,0.4200000000000017,0.1,19070,19130,121.28,135.47,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,128.67,19101,72.13,0.4399999999999977,0.1,19071,19131,121.51,135.7,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,128.9,19102,71.7,0.4299999999999926,0.1,19072,19132,121.74,135.93,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,129.13,19103,71.29,0.4099999999999966,0.1,19073,19133,121.97,136.16,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,129.36,19104,70.87,0.4200000000000017,0.1,19074,19134,122.21,136.39,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,129.59,19105,70.45,0.4200000000000017,0.1,19075,19135,122.45,136.63,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,129.82,19106,70.05,0.4000000000000057,0.1,19076,19136,122.68,136.86,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,130.05,19107,69.64,0.4099999999999966,0.1,19077,19137,122.92,137.09,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,130.29,19108,74.49,4.849999999999994,0.1,19078,19138,123.15,137.33,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,130.53,19109,80.08,5.590000000000003,0.1,19079,19139,123.38,137.56,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,130.76,19110,84.73,4.650000000000006,0.1,19080,19140,123.61,137.79,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,131.0,19111,88.4,3.6700000000000017,0.1,19081,19141,123.95,138.03,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,131.23,19112,90.96,2.559999999999988,0.1,19082,19142,124.19,138.26,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,131.49,19113,92.71,1.75,0.1,19083,19143,124.43,138.5,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,131.73,19114,93.37,0.6600000000000108,0.1,19084,19144,124.66,138.74,30
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,131.96,19115,93.5,0.12999999999999545,0.1,19085,19145,124.9,138.97,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,121.88,26080,92.85,0.7700000000000102,0.1,26050,26110,113.54,130.14,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,122.13,26081,92.32,0.5300000000000011,0.1,26051,26111,113.8,130.4,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,122.39,26082,91.9,0.4199999999999875,0.1,26052,26112,114.11,130.66,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,122.64,26083,91.59,0.3100000000000023,0.1,26053,26113,114.4,130.93,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,122.93,26084,91.29,0.29999999999999716,0.1,26054,26114,114.69,131.19,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,123.22,26085,91.05,0.2400000000000091,0.1,26055,26115,114.99,131.45,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,123.5,26086,90.84,0.20999999999999375,0.1,26056,26116,115.24,131.71,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,123.79,26087,90.65,0.18999999999999773,0.1,26057,26117,115.49,131.97,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,124.1,26088,90.49,0.1600000000000108,0.1,26058,26118,115.73,132.37,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,124.36,26089,90.37,0.11999999999999034,0.1,26059,26119,115.98,132.66,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,124.62,26090,90.26,0.10999999999999943,0.1,26060,26120,116.22,132.96,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,125.15,26092,90.07,0.11000000000001364,0.1,26062,26122,116.86,133.54,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,136.31,26132,88.97,0.1599999999999966,0.1,26102,26162,127.92,144.57,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,136.84,26134,88.86,0.1700000000000017,0.1,26104,26164,128.43,145.18,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,137.1,26135,88.62,0.23999999999999488,0.1,26105,26165,128.68,145.43,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,137.36,26136,88.46,0.1600000000000108,0.1,26106,26166,128.97,145.69,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,137.62,26137,88.24,0.21999999999999886,0.1,26107,26167,129.26,145.95,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,137.9,26138,87.94,0.29999999999999716,0.1,26108,26168,129.54,146.3,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,138.2,26139,87.71,0.23000000000000398,0.1,26109,26169,129.83,146.56,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,138.53,26140,87.33,0.37999999999999545,0.1,26110,26170,130.14,146.82,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,138.84,26141,87.03,0.29999999999999716,0.1,26111,26171,130.4,147.12,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,139.14,26142,86.75,0.28000000000000114,0.1,26112,26172,130.66,147.43,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,139.41,26143,86.55,0.20000000000000284,0.1,26113,26173,130.93,147.73,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,139.66,26144,86.33,0.21999999999999886,0.1,26114,26174,131.19,148.06,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,139.91,26145,86.16,0.1700000000000017,0.1,26115,26175,131.45,148.32,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,140.43,26147,85.99,0.10999999999999943,0.1,26117,26177,131.97,148.85,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,140.68,26148,85.75,0.23999999999999488,0.1,26118,26178,132.37,149.11,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,140.98,26149,85.56,0.18999999999999773,0.1,26119,26179,132.66,149.37,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,141.28,26150,85.32,0.2400000000000091,0.1,26120,26180,132.96,149.64,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,141.57,26151,85.07,0.25,0.1,26121,26181,133.28,149.91,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,141.85,26152,84.87,0.19999999999998863,0.1,26122,26182,133.54,150.21,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,142.13,26153,84.76,0.10999999999999943,0.1,26123,26183,133.8,150.52,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,142.39,26154,84.63,0.13000000000000966,0.1,26124,26184,134.05,150.83,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,142.65,26155,84.52,0.10999999999999943,0.1,26125,26185,134.3,151.13,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,143.18,26157,84.32,0.10000000000000853,0.1,26127,26187,134.82,151.65,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,143.44,26158,84.2,0.11999999999999034,0.1,26128,26188,135.11,151.91,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,143.69,26159,84.09,0.10999999999999943,0.1,26129,26189,135.43,152.16,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,143.98,26160,83.97,0.12000000000000455,0.1,26130,26190,135.72,152.41,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,144.28,26161,83.86,0.10999999999999943,0.1,26131,26191,136.02,152.67,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,144.57,26162,83.75,0.10999999999999943,0.1,26132,26192,136.31,152.95,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,145.18,26164,83.57,0.11000000000001364,0.1,26134,26194,136.84,153.53,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,146.3,26168,83.2,0.10999999999999943,0.1,26138,26198,137.9,154.65,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,148.85,26177,83.27,0.7299999999999898,0.1,26147,26207,140.43,157.17,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,149.11,26178,84.01,0.7400000000000091,0.1,26148,26208,140.68,157.47,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,149.37,26179,84.61,0.5999999999999943,0.1,26149,26209,140.98,157.73,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,149.64,26180,85.03,0.4200000000000017,0.1,26150,26210,141.28,157.99,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,149.91,26181,85.5,0.46999999999999886,0.1,26151,26211,141.57,158.24,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,150.21,26182,86.26,0.7600000000000051,0.1,26152,26212,141.85,158.5,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,150.52,26183,87.15,0.8900000000000006,0.1,26153,26213,142.13,158.75,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,150.83,26184,88.07,0.9199999999999875,0.1,26154,26214,142.39,159.01,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,151.13,26185,88.91,0.8400000000000034,0.1,26155,26215,142.65,159.31,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,151.39,26186,89.59,0.6800000000000068,0.1,26156,26216,142.91,159.61,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,151.65,26187,90.23,0.6400000000000006,0.1,26157,26217,143.18,159.89,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,151.91,26188,90.79,0.5600000000000023,0.1,26158,26218,143.44,160.18,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,152.16,26189,91.29,0.5,0.1,26159,26219,143.69,160.48,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,152.41,26190,91.73,0.4399999999999977,0.1,26160,26220,143.98,160.74,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,152.67,26191,92.12,0.39000000000000057,0.1,26161,26221,144.28,161.01,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,152.95,26192,92.49,0.36999999999999034,0.1,26162,26222,144.57,161.27,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,153.23,26193,92.79,0.30000000000001137,0.1,26163,26223,144.86,161.54,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,153.53,26194,93.05,0.2599999999999909,0.1,26164,26224,145.18,161.8,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,153.84,26195,93.24,0.18999999999999773,0.1,26165,26225,145.43,162.06,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,154.13,26196,93.37,0.13000000000000966,0.1,26166,26226,145.69,162.32,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,115.22,27567,88.94,0.12000000000000455,0.1,27537,27597,107.16,123.67,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,116.1,27570,88.67,0.2600000000000051,0.1,27540,27600,107.93,124.48,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,116.36,27571,88.36,0.3100000000000023,0.1,27541,27601,108.17,124.79,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,116.74,27572,88.0,0.35999999999999943,0.1,27542,27602,108.43,125.05,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,117.0,27573,87.69,0.3100000000000023,0.1,27543,27603,108.72,125.33,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,117.27,27574,87.37,0.3199999999999932,0.1,27544,27604,109.02,125.65,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,117.53,27575,87.17,0.20000000000000284,0.1,27545,27605,109.31,125.91,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,117.79,27576,86.9,0.269999999999996,0.1,27546,27606,109.61,126.17,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,118.06,27577,86.7,0.20000000000000284,0.1,27547,27607,109.92,126.43,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,118.37,27578,86.42,0.28000000000000114,0.1,27548,27608,110.17,126.68,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,118.7,27579,86.17,0.25,0.1,27549,27609,110.42,126.93,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,119.0,27580,85.98,0.18999999999999773,0.1,27550,27610,110.67,127.19,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,119.32,27581,85.8,0.18000000000000682,0.1,27551,27611,110.92,127.48,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,119.58,27582,85.69,0.10999999999999943,0.1,27552,27612,111.18,127.78,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,120.09,27584,85.57,0.13000000000000966,0.1,27554,27614,111.68,128.35,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,120.34,27585,85.36,0.20999999999999375,0.1,27555,27615,111.96,128.65,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,120.6,27586,85.14,0.21999999999999886,0.1,27556,27616,112.27,128.91,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,120.86,27587,84.96,0.18000000000000682,0.1,27557,27617,112.56,129.17,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,121.11,27588,84.84,0.11999999999999034,0.1,27558,27618,112.85,129.44,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,121.41,27589,84.66,0.18000000000000682,0.1,27559,27619,113.16,129.7,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,121.71,27590,84.55,0.10999999999999943,0.1,27560,27620,113.41,129.96,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,122.0,27591,84.36,0.18999999999999773,0.1,27561,27621,113.66,130.23,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,122.31,27592,84.2,0.1599999999999966,0.1,27562,27622,113.9,130.49,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,122.63,27593,84.05,0.15000000000000568,0.1,27563,27623,114.14,130.75,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,122.89,27594,83.92,0.12999999999999545,0.1,27564,27624,114.38,131.04,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,123.15,27595,83.8,0.12000000000000455,0.1,27565,27625,114.63,131.34,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,123.67,27597,83.59,0.11999999999999034,0.1,27567,27627,115.22,132.04,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,126.17,27606,83.21,0.22999999999998977,0.1,27576,27636,117.79,134.52,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,126.43,27607,83.94,0.730000000000004,0.1,27577,27637,118.06,134.8,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,126.68,27608,84.54,0.6000000000000085,0.1,27578,27638,118.37,135.1,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,126.93,27609,85.0,0.45999999999999375,0.1,27579,27639,118.7,135.41,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,127.19,27610,85.38,0.37999999999999545,0.1,27580,27640,119.0,135.67,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,127.48,27611,86.02,0.6400000000000006,0.1,27581,27641,119.32,135.93,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,127.78,27612,86.96,0.9399999999999977,0.1,27582,27642,119.58,136.19,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,128.04,27613,87.75,0.7900000000000063,0.1,27583,27643,119.84,136.45,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,128.35,27614,88.62,0.8700000000000045,0.1,27584,27644,120.09,136.72,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,128.65,27615,89.4,0.7800000000000011,0.1,27585,27645,120.34,136.98,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,128.91,27616,90.04,0.6400000000000006,0.1,27586,27646,120.6,137.25,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,129.17,27617,90.63,0.5899999999999892,0.1,27587,27647,120.86,137.53,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,129.44,27618,91.17,0.5400000000000063,0.1,27588,27648,121.11,137.84,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,129.7,27619,91.65,0.480000000000004,0.1,27589,27649,121.41,138.13,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,129.96,27620,92.07,0.4199999999999875,0.1,27590,27650,121.71,138.42,30
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,130.23,27621,92.44,0.37000000000000455,0.1,27591,27651,122.0,138.71,30
