Coleta,Dia,Vaso,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
dia 12 - Soja Heterodera Vaso 8,12,8,5696,14625,1184,3477,18245,11340,0
dia 12 - Soja Heterodera Vaso 8,12,8,5695,14623,1108,3397,18248,11339,0
dia 12 - Soja Heterodera Vaso 8,12,8,5756,14626,1100,3431,18251,11322,0
dia 12 - Soja Heterodera Vaso 8,12,8,5757,14661,1190,3487,18242,11335,0
dia 12 - Soja Heterodera Vaso 8,12,8,5761,14667,1115,3481,18241,11333,0
dia 12 - Soja Heterodera Vaso 8,12,8,5713,14666,1165,3421,18241,11330,0
dia 12 - Soja Heterodera Vaso 8,12,8,5688,14643,1188,3486,18251,11328,0
dia 12 - Soja Heterodera Vaso 8,12,8,5693,14627,1190,3439,18260,11325,0
dia 12 - Soja Heterodera Vaso 8,12,8,5702,14614,1174,3400,18265,11320,0
dia 12 - Soja Heterodera Vaso 8,12,8,5754,14611,1129,3483,18270,11307,0
dia 12 - Soja Heterodera Vaso 8,12,8,5711,14611,1166,3467,18270,11281,0
dia 12 - Soja Heterodera Vaso 8,12,8,5712,14667,1172,3474,18251,11294,0
dia 12 - Soja Heterodera Vaso 8,12,8,5711,14670,1175,3475,18250,11297,0
dia 12 - Soja Heterodera Vaso 8,12,8,5704,14682,1188,3487,18255,11294,0
dia 12 - Soja Heterodera Vaso 8,12,8,5712,14680,1177,3481,18251,11297,0
dia 12 - Soja Heterodera Vaso 8,12,8,5709,14676,1180,3480,18229,11298,0
dia 12 - Soja Heterodera Vaso 8,12,8,5705,14676,1188,3486,18264,11298,0
dia 12 - Soja Heterodera Vaso 8,12,8,5707,14668,1187,3486,18263,11299,0
dia 12 - Soja Heterodera Vaso 8,12,8,5709,14677,1182,3480,18261,11290,0
dia 12 - Soja Heterodera Vaso 8,12,8,5710,14707,1186,3487,18250,11299,0
dia 12 - Soja Heterodera Vaso 8,12,8,5711,14704,1187,3488,18254,11298,0
dia 12 - Soja Heterodera Vaso 8,12,8,5712,14708,1187,3487,18256,11300,0
dia 12 - Soja Heterodera Vaso 8,12,8,5711,14708,1188,3488,18257,11300,0
dia 12 - Soja Heterodera Vaso 8,12,8,5712,14708,1189,3490,18232,11300,0
dia 12 - Soja Heterodera Vaso 8,12,8,5712,14714,1188,3487,18260,11300,0
dia 12 - Soja Heterodera Vaso 8,12,8,5713,14715,1189,3489,18261,11301,0
dia 12 - Soja Heterodera Vaso 8,12,8,5715,14718,1187,3487,18263,11300,0
dia 12 - Soja Heterodera Vaso 8,12,8,5727,14722,1170,3472,18264,11295,0
dia 12 - Soja Heterodera Vaso 8,12,8,5750,14721,1143,3460,18272,11279,0
dia 12 - Soja Heterodera Vaso 8,12,8,5730,14723,1170,3477,18271,11289,0
dia 12 - Soja Heterodera Vaso 8,12,8,5771,14723,1117,3481,18273,11295,0
dia 12 - Soja Heterodera Vaso 8,12,8,5737,14727,1161,3464,18276,11296,0
dia 12 - Soja Heterodera Vaso 8,12,8,5734,14726,1164,3466,18275,11298,0
dia 12 - Soja Heterodera Vaso 8,12,8,5718,14725,1189,3489,18276,11300,0
dia 12 - Soja Heterodera Vaso 8,12,8,5744,14708,1151,3455,18278,11302,0
dia 12 - Soja Heterodera Vaso 8,12,8,5803,14735,1094,3404,18282,11304,0
dia 12 - Soja Heterodera Vaso 8,12,8,5700,14738,1167,3433,18278,11306,0
dia 12 - Soja Heterodera Vaso 8,12,8,5750,14711,1206,3541,18283,11308,0
dia 12 - Soja Heterodera Vaso 8,12,8,5753,14724,1140,3506,18288,11306,0
dia 12 - Soja Heterodera Vaso 8,12,8,5688,14692,1230,3529,18301,11311,0
dia 12 - Soja Heterodera Vaso 8,12,8,5724,14695,1102,3409,18275,11312,0
dia 12 - Soja Heterodera Vaso 8,12,8,5719,14685,1220,3519,18306,9473,0
dia 12 - Soja Heterodera Vaso 8,12,8,5773,14730,1117,3478,18291,11310,0
dia 12 - Soja Heterodera Vaso 8,12,8,5709,14732,1209,3508,18292,11298,0
dia 12 - Soja Heterodera Vaso 8,12,8,5749,14736,1204,3505,18293,11315,0
dia 12 - Soja Heterodera Vaso 8,12,8,5782,14742,1111,3498,18294,11315,0
dia 12 - Soja Heterodera Vaso 8,12,8,5738,14740,1169,3471,18294,11320,0
dia 12 - Soja Heterodera Vaso 8,12,8,5800,14744,1137,3473,18297,11321,0
dia 12 - Soja Heterodera Vaso 8,12,8,5743,14737,1154,3385,18290,9961,0
dia 12 - Soja Heterodera Vaso 8,12,8,5735,14738,1175,3471,18299,11289,0
dia 12 - Soja Heterodera Vaso 8,12,8,5751,14742,1154,3457,18302,11296,0
dia 12 - Soja Heterodera Vaso 8,12,8,5813,14746,1133,3450,18275,11318,0
dia 12 - Soja Heterodera Vaso 8,12,8,5727,14744,1187,3491,18302,11325,0
dia 12 - Soja Heterodera Vaso 8,12,8,5733,14745,1095,3401,18303,11329,0
dia 12 - Soja Heterodera Vaso 8,12,8,5798,14749,1090,3399,18305,11319,0
dia 12 - Soja Heterodera Vaso 8,12,8,5732,14746,1183,3487,18304,11333,0
dia 12 - Soja Heterodera Vaso 8,12,8,5869,14755,1021,3386,18309,11333,0
dia 12 - Soja Heterodera Vaso 8,12,8,5751,14751,1146,3459,18308,11334,0
dia 12 - Soja Heterodera Vaso 8,12,8,5860,14756,1009,3333,18313,9439,0
dia 12 - Soja Heterodera Vaso 8,12,8,5821,14757,1053,3355,18312,11301,0
dia 12 - Soja Heterodera Vaso 8,12,8,5891,14762,965,3281,18315,11317,0
dia 12 - Soja Heterodera Vaso 8,12,8,5733,14752,1187,3497,18311,11321,0
dia 12 - Soja Heterodera Vaso 8,12,8,5730,14751,1192,3502,18312,11322,0
dia 12 - Soja Heterodera Vaso 8,12,8,5795,14757,1092,3410,18314,11323,0
dia 12 - Soja Heterodera Vaso 8,12,8,5736,14756,1184,3493,18317,10837,0
dia 12 - Soja Heterodera Vaso 8,12,8,5733,14758,1190,3499,18318,11335,0
dia 12 - Soja Heterodera Vaso 8,12,8,5734,14736,1189,3499,18321,11335,0
dia 12 - Soja Heterodera Vaso 8,12,8,5750,14760,1147,3409,18322,11329,0
dia 12 - Soja Heterodera Vaso 8,12,8,5745,14764,1176,3487,18322,11252,0
dia 12 - Soja Heterodera Vaso 8,12,8,5740,14762,1183,3490,18327,11338,0
dia 12 - Soja Heterodera Vaso 8,12,8,5662,14754,1294,3591,18327,11339,0
dia 12 - Soja Heterodera Vaso 8,12,8,5807,14748,1181,3490,18328,11338,0
dia 12 - Soja Heterodera Vaso 8,12,8,5752,14787,1172,3480,18326,11337,0
dia 12 - Soja Heterodera Vaso 8,12,8,5693,14772,1253,3555,18329,11330,0
dia 12 - Soja Heterodera Vaso 8,12,8,5695,14781,1257,3557,18304,11334,0
dia 12 - Soja Heterodera Vaso 8,12,8,5706,14784,1245,3547,18330,11340,0
dia 12 - Soja Heterodera Vaso 8,12,8,5719,14785,1217,3520,18331,11342,0
dia 12 - Soja Heterodera Vaso 8,12,8,5674,14787,1283,3579,18330,11333,0
dia 12 - Soja Heterodera Vaso 8,12,8,5671,14783,1289,3586,18331,11359,0
dia 12 - Soja Heterodera Vaso 8,12,8,5678,14783,1278,3576,18307,11368,0
dia 12 - Soja Heterodera Vaso 8,12,8,5677,14783,1281,3576,18334,11375,0
dia 12 - Soja Heterodera Vaso 8,12,8,5690,14787,1264,3563,18337,11385,0
dia 12 - Soja Heterodera Vaso 8,12,8,5686,14787,1265,3538,18338,11381,0
dia 12 - Soja Heterodera Vaso 8,12,8,5689,14792,1240,3570,18340,11384,0
dia 12 - Soja Heterodera Vaso 8,12,8,5664,14792,1248,3570,18341,11402,0
dia 12 - Soja Heterodera Vaso 8,12,8,5579,14789,1412,3697,18343,11410,0
dia 12 - Soja Heterodera Vaso 8,12,8,5579,14786,1426,3711,18345,11407,0
dia 12 - Soja Heterodera Vaso 8,12,8,5576,14789,1432,3715,18346,11418,0
dia 12 - Soja Heterodera Vaso 8,12,8,5574,14769,1435,3718,18346,11421,0
dia 12 - Soja Heterodera Vaso 8,12,8,5570,14790,1442,3723,18349,11436,0
dia 12 - Soja Heterodera Vaso 8,12,8,5558,14791,1461,3738,18354,11444,0
dia 12 - Soja Heterodera Vaso 8,12,8,5554,14791,1462,3740,18354,11442,0
dia 12 - Soja Heterodera Vaso 8,12,8,5557,14793,1463,3741,18352,11442,0
dia 12 - Soja Heterodera Vaso 8,12,8,5557,14794,1464,3741,18353,11456,0
dia 12 - Soja Heterodera Vaso 8,12,8,5555,14796,1467,3744,18355,11468,0
dia 12 - Soja Heterodera Vaso 8,12,8,5555,14800,1468,3746,18354,11476,0
dia 12 - Soja Heterodera Vaso 8,12,8,5555,14781,1467,3744,18355,11482,0
dia 12 - Soja Heterodera Vaso 8,12,8,5557,14800,1467,3744,18355,11486,0
dia 12 - Soja Heterodera Vaso 8,12,8,5560,14804,1467,3741,18360,11488,0
dia 12 - Soja Heterodera Vaso 8,12,8,5561,14810,1464,3741,18333,11487,0
dia 12 - Soja Heterodera Vaso 8,12,8,5564,14804,1462,3736,18364,11488,0
dia 12 - Soja Heterodera Vaso 8,12,8,5563,14799,1462,3738,18365,11488,0
dia 12 - Soja Heterodera Vaso 8,12,8,5564,14796,1461,3737,18363,11487,0
dia 12 - Soja Heterodera Vaso 8,12,8,5564,14799,1461,3737,18365,11506,0
dia 12 - Soja Heterodera Vaso 8,12,8,5554,14800,1463,3737,18367,11513,0
dia 12 - Soja Heterodera Vaso 8,12,8,5562,14803,1466,3742,18367,11519,0
dia 12 - Soja Heterodera Vaso 8,12,8,5562,14803,1467,3741,18369,11523,0
dia 12 - Soja Heterodera Vaso 8,12,8,5562,14782,1467,3738,18373,11527,0
dia 12 - Soja Heterodera Vaso 8,12,8,5563,14801,1465,3737,18372,11529,0
dia 12 - Soja Heterodera Vaso 8,12,8,5564,14803,1466,3741,18374,11531,0
dia 12 - Soja Heterodera Vaso 8,12,8,5561,14771,1465,3740,18360,11532,0
dia 12 - Soja Heterodera Vaso 8,12,8,5561,14771,1464,3735,18386,11532,0
dia 12 - Soja Heterodera Vaso 8,12,8,5552,14759,1464,3738,18395,11532,0
dia 12 - Soja Heterodera Vaso 8,12,8,5560,14756,1465,3739,18398,11535,0
dia 12 - Soja Heterodera Vaso 8,12,8,5558,14746,1468,3742,18402,11533,0
dia 12 - Soja Heterodera Vaso 8,12,8,5554,14722,1475,3747,18404,11533,0
dia 12 - Soja Heterodera Vaso 8,12,8,5552,14743,1476,3747,18406,11533,0
dia 12 - Soja Heterodera Vaso 8,12,8,5554,14742,1473,3746,18408,11534,0
dia 12 - Soja Heterodera Vaso 8,12,8,5554,14740,1473,3747,18384,11534,0
dia 12 - Soja Heterodera Vaso 8,12,8,5553,14744,1474,3746,18409,11535,0
dia 12 - Soja Heterodera Vaso 8,12,8,5555,14748,1474,3747,18411,11533,0
dia 12 - Soja Heterodera Vaso 8,12,8,5556,14751,1471,3747,18412,11532,0
dia 12 - Soja Heterodera Vaso 8,12,8,5558,14745,1471,3745,18415,11532,0
dia 12 - Soja Heterodera Vaso 8,12,8,5559,14744,1469,3743,18417,11530,0
dia 12 - Soja Heterodera Vaso 8,12,8,5555,14735,1471,3738,18418,11529,0
dia 12 - Soja Heterodera Vaso 8,12,8,5558,14737,1472,3733,18404,11527,0
dia 12 - Soja Heterodera Vaso 8,12,8,5558,14746,1472,3731,18421,11527,0
dia 12 - Soja Heterodera Vaso 8,12,8,5563,14774,1474,3734,18404,11525,0
dia 12 - Soja Heterodera Vaso 8,12,8,5561,14767,1473,3727,18415,11524,0
dia 12 - Soja Heterodera Vaso 8,12,8,5565,14799,1474,3739,18405,11524,0
dia 12 - Soja Heterodera Vaso 8,12,8,5565,14810,1473,3741,18405,11523,0
dia 12 - Soja Heterodera Vaso 8,12,8,5565,14809,1474,3743,18406,11521,0
dia 12 - Soja Heterodera Vaso 8,12,8,5559,14829,1475,3744,18400,11520,0
dia 12 - Soja Heterodera Vaso 8,12,8,5568,14830,1474,3745,18401,11516,0
dia 12 - Soja Heterodera Vaso 8,12,8,5569,14834,1473,3743,18402,11514,0
dia 12 - Soja Heterodera Vaso 8,12,8,5569,14812,1476,3744,18401,11511,0
dia 12 - Soja Heterodera Vaso 8,12,8,5566,14837,1480,3743,18403,11506,0
dia 12 - Soja Heterodera Vaso 8,12,8,5568,14837,1478,3746,18403,11069,0
dia 12 - Soja Heterodera Vaso 8,12,8,5568,14840,1478,3744,18375,11214,0
dia 12 - Soja Heterodera Vaso 8,12,8,5587,14847,1454,3720,18410,11473,0
dia 12 - Soja Heterodera Vaso 8,12,8,5592,14849,1449,3716,18410,11406,0
dia 12 - Soja Heterodera Vaso 8,12,8,5599,14855,1440,3708,18412,11341,0
dia 12 - Soja Heterodera Vaso 8,12,8,5607,14853,1429,3701,18414,11366,0
dia 12 - Soja Heterodera Vaso 8,12,8,5606,14857,1420,3692,18416,11367,0
dia 12 - Soja Heterodera Vaso 8,12,8,5624,14859,1405,3677,18416,11368,0
dia 12 - Soja Heterodera Vaso 8,12,8,5648,14861,1373,3650,18418,11369,0
dia 12 - Soja Heterodera Vaso 8,12,8,5691,14859,1313,3594,18421,11367,0
dia 12 - Soja Heterodera Vaso 8,12,8,5690,14863,1304,3584,18421,11364,0
dia 12 - Soja Heterodera Vaso 8,12,8,5670,14865,1343,3618,18422,11354,0
dia 12 - Soja Heterodera Vaso 8,12,8,5696,14843,1304,3581,18425,11346,0
dia 12 - Soja Heterodera Vaso 8,12,8,5704,14871,1298,3570,18429,9644,0
dia 12 - Soja Heterodera Vaso 8,12,8,5703,14879,1233,3525,18421,9542,0
dia 12 - Soja Heterodera Vaso 8,12,8,5655,14874,1368,3642,18425,9537,0
dia 12 - Soja Heterodera Vaso 8,12,8,5643,14867,1383,3655,18427,9534,0
dia 12 - Soja Heterodera Vaso 8,12,8,5645,14848,1383,3658,18429,9527,0
dia 12 - Soja Heterodera Vaso 8,12,8,5643,14871,1387,3657,18428,9520,0
dia 12 - Soja Heterodera Vaso 8,12,8,5642,14872,1389,3663,18429,9521,0
dia 12 - Soja Heterodera Vaso 8,12,8,5645,14873,1389,3663,18431,9506,0
dia 12 - Soja Heterodera Vaso 8,12,8,5646,14873,1381,3646,18431,9521,0
dia 12 - Soja Heterodera Vaso 8,12,8,5646,14874,1382,3642,18433,9521,0
dia 12 - Soja Heterodera Vaso 8,12,8,5655,14874,1373,3641,18435,9522,0
dia 12 - Soja Heterodera Vaso 8,12,8,5682,14882,1334,3610,18436,9522,0
dia 12 - Soja Heterodera Vaso 8,12,8,5701,14893,1312,3577,18406,9522,0
dia 12 - Soja Heterodera Vaso 8,12,8,5825,14888,1229,3545,18442,9522,0
dia 12 - Soja Heterodera Vaso 8,12,8,5730,14882,1258,3524,18442,9523,0
dia 12 - Soja Heterodera Vaso 8,12,8,5857,14890,1119,3343,18445,9509,0
dia 12 - Soja Heterodera Vaso 8,12,8,5664,14894,1360,3629,18438,9523,0
dia 12 - Soja Heterodera Vaso 8,12,8,5667,14892,1360,3628,18440,9525,0
dia 12 - Soja Heterodera Vaso 8,12,8,5666,14880,1364,3630,18440,9523,0
dia 12 - Soja Heterodera Vaso 8,12,8,5662,14894,1369,3640,18442,9524,0
dia 12 - Soja Heterodera Vaso 8,12,8,5676,14897,1356,3630,18416,9524,0
dia 12 - Soja Heterodera Vaso 8,12,8,5683,14889,1337,3610,18448,9524,0
dia 12 - Soja Heterodera Vaso 8,12,8,5702,14891,1316,3586,18450,9525,0
dia 12 - Soja Heterodera Vaso 8,12,8,5693,14870,1325,3590,18459,9516,0
dia 12 - Soja Heterodera Vaso 8,12,8,5721,14861,1286,3564,18464,9525,0
dia 12 - Soja Heterodera Vaso 8,12,8,5669,14841,1355,3625,18470,9526,0
dia 12 - Soja Heterodera Vaso 8,12,8,5667,14833,1357,3628,18473,9528,0
dia 12 - Soja Heterodera Vaso 8,12,8,5696,14868,1322,3595,18457,9529,0
dia 12 - Soja Heterodera Vaso 8,12,8,5671,14892,1362,3624,18456,9530,0
dia 12 - Soja Heterodera Vaso 8,12,8,5670,14872,1359,3626,18457,9532,0
dia 12 - Soja Heterodera Vaso 8,12,8,5686,14894,1333,3599,18460,9532,0
dia 12 - Soja Heterodera Vaso 8,12,8,5706,14896,1310,3586,18462,9532,0
dia 12 - Soja Heterodera Vaso 8,12,8,5723,14897,1304,3577,18437,9534,0
dia 12 - Soja Heterodera Vaso 8,12,8,5722,14899,1289,3564,18464,9533,0
dia 12 - Soja Heterodera Vaso 8,12,8,5757,14900,1250,3522,18466,9534,0
dia 12 - Soja Heterodera Vaso 8,12,8,5773,14903,1221,3500,18444,9534,0
dia 12 - Soja Heterodera Vaso 8,12,8,5696,14901,1328,3598,18466,9535,0
dia 12 - Soja Heterodera Vaso 8,12,8,5692,14906,1338,3608,18464,9536,0
dia 12 - Soja Heterodera Vaso 8,12,8,5711,14886,1308,3583,18469,9536,0
dia 12 - Soja Heterodera Vaso 8,12,8,5728,14911,1287,3564,18468,9537,0
dia 12 - Soja Heterodera Vaso 8,12,8,5717,14907,1304,3577,18470,9537,0
dia 12 - Soja Heterodera Vaso 8,12,8,5720,14904,1300,3570,18475,9536,0
dia 12 - Soja Heterodera Vaso 8,12,8,5737,14909,1279,3553,18474,9539,0
dia 12 - Soja Heterodera Vaso 8,12,8,5677,14907,1361,3629,18446,9540,0
dia 12 - Soja Heterodera Vaso 8,12,8,5782,14914,1204,3480,18478,9540,0
dia 12 - Soja Heterodera Vaso 8,12,8,5795,14916,1202,3482,18480,9541,0
dia 12 - Soja Heterodera Vaso 8,12,8,5742,14913,1284,3549,18482,9541,0
dia 12 - Soja Heterodera Vaso 8,12,8,5775,14919,1235,3508,18485,9541,0
dia 12 - Soja Heterodera Vaso 8,12,8,5746,14917,1269,3531,18485,9526,0
dia 12 - Soja Heterodera Vaso 8,12,8,5720,14923,1301,3572,18483,9542,0
dia 12 - Soja Heterodera Vaso 8,12,8,5699,14924,1344,3616,18486,9543,0
dia 12 - Soja Heterodera Vaso 8,12,8,5742,14921,1283,3558,18489,9543,0
dia 12 - Soja Heterodera Vaso 8,12,8,5786,14899,1214,3489,18491,9543,0
dia 12 - Soja Heterodera Vaso 8,12,8,5747,14924,1275,3550,18489,9538,0
dia 12 - Soja Heterodera Vaso 8,12,8,5744,14924,1280,3545,18493,9545,0
dia 12 - Soja Heterodera Vaso 8,12,8,5722,14922,1305,3575,18494,9546,0
dia 12 - Soja Heterodera Vaso 8,12,8,5733,14927,1297,3563,18494,9546,0
dia 12 - Soja Heterodera Vaso 8,12,8,5695,14926,1340,3610,18495,9547,0
dia 12 - Soja Heterodera Vaso 8,12,8,5742,14928,1282,3556,18496,9546,0
dia 12 - Soja Heterodera Vaso 8,12,8,5745,14929,1280,3553,18497,9546,0
dia 12 - Soja Heterodera Vaso 8,12,8,5727,14908,1310,3580,18498,9548,0
dia 12 - Soja Heterodera Vaso 8,12,8,5845,14935,1174,3488,18497,9548,0
dia 12 - Soja Heterodera Vaso 8,12,8,5757,14935,1258,3518,18501,9549,0
dia 12 - Soja Heterodera Vaso 8,12,8,5767,14936,1252,3522,18502,9551,0
dia 12 - Soja Heterodera Vaso 8,12,8,5892,14943,1063,3341,18505,9548,0
dia 12 - Soja Heterodera Vaso 8,12,8,5849,14947,1122,3404,18505,9555,0
dia 12 - Soja Heterodera Vaso 8,12,8,5885,14949,1081,3365,18509,9558,0
dia 12 - Soja Heterodera Vaso 8,12,8,6532,14984,172,2519,18497,9557,0
dia 12 - Soja Heterodera Vaso 8,12,8,6102,14964,714,3015,18517,9559,0
dia 12 - Soja Heterodera Vaso 8,12,8,6213,14968,634,2935,18518,9559,0
dia 12 - Soja Heterodera Vaso 8,12,8,6104,14965,779,3079,18517,9544,0
dia 12 - Soja Heterodera Vaso 8,12,8,6152,14962,720,3054,18520,9561,0
dia 12 - Soja Heterodera Vaso 8,12,8,6161,14943,704,3023,18522,9563,0
dia 12 - Soja Heterodera Vaso 8,12,8,5902,14949,1070,3357,18516,9564,0
dia 12 - Soja Heterodera Vaso 8,12,8,5906,14951,1065,3355,18518,9565,0
dia 12 - Soja Heterodera Vaso 8,12,8,5909,14952,1060,3350,18494,9567,0
dia 12 - Soja Heterodera Vaso 8,12,8,5914,14955,1054,3346,18521,9569,0
dia 12 - Soja Heterodera Vaso 8,12,8,5928,14957,1035,3326,18522,9569,0
dia 12 - Soja Heterodera Vaso 8,12,8,5934,14960,1027,3317,18496,9568,0
dia 12 - Soja Heterodera Vaso 8,12,8,5941,14959,1018,3307,18524,9572,0
dia 12 - Soja Heterodera Vaso 8,12,8,5935,14958,1028,3317,18525,9574,0
dia 12 - Soja Heterodera Vaso 8,12,8,6078,14968,822,3117,18514,9577,0
dia 12 - Soja Heterodera Vaso 8,12,8,5669,14947,1406,3672,18521,9578,0
dia 12 - Soja Heterodera Vaso 8,12,8,5665,14948,1410,3680,18521,9580,0
dia 12 - Soja Heterodera Vaso 8,12,8,5665,14951,1413,3682,18526,9577,0
dia 12 - Soja Heterodera Vaso 8,12,8,5663,14950,1415,3686,18526,9585,0
dia 12 - Soja Heterodera Vaso 8,12,8,5662,14953,1416,3684,18499,9587,0
dia 12 - Soja Heterodera Vaso 8,12,8,5661,14955,1419,3685,18529,9589,0
dia 12 - Soja Heterodera Vaso 8,12,8,5661,14954,1420,3689,18530,9592,0
dia 12 - Soja Heterodera Vaso 8,12,8,5661,14955,1420,3689,18514,9594,0
dia 12 - Soja Heterodera Vaso 8,12,8,5661,14958,1418,3682,18529,9598,0
dia 12 - Soja Heterodera Vaso 8,12,8,5661,14959,1422,3679,18531,9600,0
dia 12 - Soja Heterodera Vaso 8,12,8,5662,14961,1420,3677,18531,9603,0
dia 12 - Soja Heterodera Vaso 8,12,8,5653,14961,1422,3680,18533,9606,0
dia 12 - Soja Heterodera Vaso 8,12,8,5664,14964,1420,3676,18534,9607,0
dia 12 - Soja Heterodera Vaso 8,12,8,5672,14964,1409,3668,18534,9597,0
dia 12 - Soja Heterodera Vaso 8,12,8,5672,14964,1411,3670,18536,9614,0
dia 12 - Soja Heterodera Vaso 8,12,8,5674,14963,1405,3663,18537,9619,0
dia 12 - Soja Heterodera Vaso 8,12,8,5676,14965,1408,3664,18537,9620,0
dia 12 - Soja Heterodera Vaso 8,12,8,5668,14966,1403,3658,18540,9627,0
dia 12 - Soja Heterodera Vaso 8,12,8,5677,14966,1403,3658,18540,9629,0
dia 12 - Soja Heterodera Vaso 8,12,8,5680,14966,1400,3659,18543,9633,0
dia 12 - Soja Heterodera Vaso 8,12,8,5682,14967,1399,3659,18543,9637,0
dia 12 - Soja Heterodera Vaso 8,12,8,5683,14971,1396,3661,18523,9644,0
dia 12 - Soja Heterodera Vaso 8,12,8,5687,14972,1393,3654,18547,9648,0
dia 12 - Soja Heterodera Vaso 8,12,8,5686,14977,1396,3663,18547,9652,0
dia 12 - Soja Heterodera Vaso 8,12,8,5687,14976,1394,3663,18550,9639,0
dia 12 - Soja Heterodera Vaso 8,12,8,5689,14980,1392,3664,18551,9658,0
dia 12 - Soja Heterodera Vaso 8,12,8,5693,14980,1389,3659,18552,9660,0
dia 12 - Soja Heterodera Vaso 8,12,8,5696,14981,1385,3639,18554,9648,0
dia 12 - Soja Heterodera Vaso 8,12,8,5696,14981,1384,3652,18554,9663,0
dia 12 - Soja Heterodera Vaso 8,12,8,5698,14985,1383,3652,18554,9666,0
dia 12 - Soja Heterodera Vaso 8,12,8,5702,14982,1380,3652,18557,9664,0
dia 12 - Soja Heterodera Vaso 8,12,8,5701,14960,1379,3648,18558,9665,0
dia 12 - Soja Heterodera Vaso 8,12,8,5702,14985,1379,3650,18558,9653,0
dia 12 - Soja Heterodera Vaso 8,12,8,5700,14986,1381,3654,18561,9667,0
dia 12 - Soja Heterodera Vaso 8,12,8,5708,14987,1374,3645,18562,9670,0
dia 12 - Soja Heterodera Vaso 8,12,8,5711,14989,1370,3640,18562,9658,0
dia 12 - Soja Heterodera Vaso 8,12,8,5708,14989,1373,3645,18564,9675,0
dia 12 - Soja Heterodera Vaso 8,12,8,5712,14991,1369,3643,18564,9676,0
dia 12 - Soja Heterodera Vaso 8,12,8,5708,14990,1375,3649,18566,9678,0
dia 12 - Soja Heterodera Vaso 8,12,8,5705,14993,1367,3639,18568,9678,0
dia 12 - Soja Heterodera Vaso 8,12,8,5713,14993,1364,3636,18563,9679,0
dia 12 - Soja Heterodera Vaso 8,12,8,5688,14993,1406,3675,18568,9679,0
dia 12 - Soja Heterodera Vaso 8,12,8,5688,14993,1407,3677,18569,9679,0
dia 12 - Soja Heterodera Vaso 8,12,8,5687,14993,1407,3678,18569,9665,0
dia 12 - Soja Heterodera Vaso 8,12,8,5685,14995,1407,3677,18572,9680,0
dia 12 - Soja Heterodera Vaso 8,12,8,5689,14996,1409,3677,18572,9680,0
dia 12 - Soja Heterodera Vaso 8,12,8,5690,15000,1408,3679,18572,9680,0
dia 12 - Soja Heterodera Vaso 8,12,8,5680,15002,1410,3680,18573,9680,0
dia 12 - Soja Heterodera Vaso 8,12,8,5690,15002,1410,3678,18575,9681,0
dia 12 - Soja Heterodera Vaso 8,12,8,5691,15005,1409,3678,18575,9682,0
dia 12 - Soja Heterodera Vaso 8,12,8,5685,15000,1408,3680,18578,9682,0
dia 12 - Soja Heterodera Vaso 8,12,8,5692,15001,1409,3679,18579,9682,0
dia 12 - Soja Heterodera Vaso 8,12,8,5693,15001,1409,3677,18580,9681,0
dia 12 - Soja Heterodera Vaso 8,12,8,5691,15001,1412,3681,18553,9682,0
dia 12 - Soja Heterodera Vaso 8,12,8,5692,15006,1412,3679,18581,9685,0
dia 12 - Soja Heterodera Vaso 8,12,8,5685,15005,1410,3680,18583,9685,0
dia 12 - Soja Heterodera Vaso 8,12,8,5694,15006,1410,3681,18584,9684,0
dia 12 - Soja Heterodera Vaso 8,12,8,5695,15006,1410,3677,18586,9686,0
dia 12 - Soja Heterodera Vaso 8,12,8,5711,14988,1407,3676,18587,9687,0
dia 12 - Soja Heterodera Vaso 8,12,8,5721,15013,1377,3650,18589,9688,0
dia 12 - Soja Heterodera Vaso 8,12,8,5721,15011,1376,3648,18587,9686,0
dia 12 - Soja Heterodera Vaso 8,12,8,5722,15012,1376,3647,18562,9688,0
dia 12 - Soja Heterodera Vaso 8,12,8,5723,15011,1373,3649,18591,9690,0
dia 12 - Soja Heterodera Vaso 8,12,8,5722,15013,1374,3647,18593,9689,0
dia 12 - Soja Heterodera Vaso 8,12,8,5724,15013,1375,3647,18594,9688,0
dia 12 - Soja Heterodera Vaso 8,12,8,5725,15012,1375,3647,18595,9690,0
dia 12 - Soja Heterodera Vaso 8,12,8,5726,14992,1374,3647,18597,9690,0
dia 12 - Soja Heterodera Vaso 8,12,8,5727,15017,1373,3642,18596,9691,0
dia 12 - Soja Heterodera Vaso 8,12,8,5728,15018,1372,3644,18599,9692,0
dia 12 - Soja Heterodera Vaso 8,12,8,5729,15000,1372,3644,18600,9694,0
dia 12 - Soja Heterodera Vaso 8,12,8,5729,15020,1372,3645,18599,9698,0
dia 12 - Soja Heterodera Vaso 8,12,8,5730,15021,1372,3645,18601,9699,0
dia 12 - Soja Heterodera Vaso 8,12,8,5731,15019,1371,3645,18597,9694,0
dia 12 - Soja Heterodera Vaso 8,12,8,5731,15022,1370,3645,18604,9700,0
dia 12 - Soja Heterodera Vaso 8,12,8,5733,15022,1370,3645,18604,9700,0
dia 12 - Soja Heterodera Vaso 8,12,8,5736,15025,1370,3644,18604,9685,0
dia 12 - Soja Heterodera Vaso 8,12,8,5727,15023,1369,3643,18606,9701,0
dia 12 - Soja Heterodera Vaso 8,12,8,5736,15005,1369,3643,18607,9702,0
